Dist_Name,avg_elevation,min_elevation,max_elevation,avg_rainfall_mm,max_rainfall_mm,avg_temp,min_temp,max_temp,avg_air_pressure,DFSI,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Human_fatality,Human_injured,Population,Mean_Flood_Duration,State_Name
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,16.006186764037174,0.722347337,0.097059815,0.625287522,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,15.610149140422228,0.722347337,0.097059815,0.625287522,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.536827590186714,6.709509044,0.665130154,6.04437889,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.140789966571763,6.709509044,0.665130154,6.04437889,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,16.006186764037174,6.709509044,0.665130154,6.04437889,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,15.610149140422228,6.709509044,0.665130154,6.04437889,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.536827590186714,0.722347337,0.097059815,0.625287522,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.140789966571763,0.722347337,0.097059815,0.625287522,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,16.006186764037174,0.722347337,0.097059815,0.625287522,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,15.610149140422228,0.722347337,0.097059815,0.625287522,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.536827590186714,6.709509044,0.665130154,6.04437889,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.140789966571763,6.709509044,0.665130154,6.04437889,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,16.006186764037174,6.709509044,0.665130154,6.04437889,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,15.610149140422228,6.709509044,0.665130154,6.04437889,219.0,20.0,1250794.0,10.0,Uttar Pradesh
Hanumakonda,266.0,266.0,266.0,3.0871054398925453,92.0,26.82726662189389,11.0,42.7,1008.8410342511753,,,,,,,,,Andhra Pradesh
Hanumangarh,,,,,,,,,,12.891351268862383,3.719727987,0.012851681,3.706876306,12.0,0.0,2002775.0,7.0,Rajasthan
Hapur,,,,,,,,,,13.946634127067115,1.533241589,0.006144137,1.527097452,58.0,1.0,1831968.0,28.0,Uttar Pradesh
Harda,,,,,,,,,,11.890187891324528,1.414901297,0.286810929,1.128090368,9.0,3.0,669689.0,6.0,Madhya Pradesh
Hardoi,141.0,141.0,141.0,3.0030221625251845,177.7,24.188985896574884,4.0,45.6,1008.2038952316992,16.246358522053228,4.375049349,0.028511914,4.346537435,77.0,3.0,4789431.0,16.0,Uttar Pradesh
Hardwar,,,,,,,,,,12.275895813177405,2.049997612,0.174571933,1.875425679,15.0,0.0,2449262.0,6.0,Uttarakhand
Hassan,955.0,955.0,955.0,3.160551075268817,68.6,22.460887096774197,11.1,38.8,1011.8780241935484,14.452359136779716,0.65942209,0.611212696,0.048209394,61.0,28.0,1843387.0,9.0,Karnataka
Hathras,,,,,,,,,,13.565689697624794,1.329597887,0.0,1.329597887,46.0,0.0,1789810.0,27.0,Uttar Pradesh
Haveri,573.0,573.0,573.0,2.8346541302887847,107.5,25.033915379449294,12.3,40.6,1010.5364002686366,14.846701945959106,1.243636673,0.202049296,1.041587377,67.0,4.0,1601523.0,13.0,Karnataka
Hazaribagh,,,,,,,,,,8.551359145646899,0.550169328,0.473117617,0.077051711,1.0,1.0,2130620.0,1.0,Jharkhand
Hingoli,,,,,,,,,,11.971959816564476,1.332394248,1.334570744,0.002176496,82.0,5.0,1419813.0,4.0,Maharashtra
Hisar,216.0,216.0,216.0,2.447591006423983,296.2,24.42641304347826,-1.2,48.2,1008.6650772330423,14.841568140078657,4.240875674,0.000529024,4.24034665,54.0,3.0,1943429.0,8.0,Haryana
Hojai,147.0,147.0,147.0,4.661517797179315,143.8,23.672867696440566,8.1,39.4,1008.9558764271324,14.688703399179165,5.264427439,0.109771283,5.154656156,57.0,1.0,1112181.0,10.0,Assam
Hooghly,0.0,0.0,0.0,4.704064417177914,91.2,25.670782208588953,8.8,43.2,1008.1976993865031,17.48618759234521,9.728119034,0.332437756,9.395681278,175.0,18.0,5689338.0,10.0,West Bengal
Hoshangabad,,,,,,,,,,13.706241370677152,2.346467017,0.970690301,1.375776716,53.0,0.0,1371450.0,5.0,Madhya Pradesh
Hoshiarpur,,,,,,,,,,14.345076149771591,1.124097105,0.108432652,1.015664453,77.0,1.0,1743086.0,7.0,Punjab
Howrah,0.0,0.0,0.0,4.700153374233129,97.9,25.833972392638035,9.0,50.0,1008.1414110429447,16.963762846672328,22.79593904,3.23081923,19.56511981,170.0,8.0,4370011.0,9.0,West Bengal
Hyderabad,573.5,530.0,617.0,3.8757769652650826,192.0,26.804331348132106,8.8,44.3,1011.1934629803187,10.461370494449875,0.522269753,0.52199262,0.000277133,101.0,4.0,3345250.0,7.0,Andhra Pradesh
Idukki,,,,,,,,,,14.830320339480933,0.789197649,0.784504282,0.004693367,275.0,71.0,1048101.0,4.0,Kerala
Imphal East,,,,,,,,,,10.245482380946884,11.82536756,0.032628883,11.79273868,2.0,0.0,434974.0,5.0,Manipur
Imphal West,780.0,780.0,780.0,4.858749040675365,199.9,22.221819166215482,0.2,38.0,1011.2299529885829,9.824765631403093,3.366895401,0.042914083,3.323981318,2.0,0.0,589610.0,5.0,Manipur
Indore,561.0,561.0,561.0,5.09025974025974,262.9,25.29110146500271,5.0,43.6,1010.5033289817233,14.276474793430763,0.351694942,0.088367293,0.263327649,57.0,6.0,4193901.0,5.0,Madhya Pradesh
Jabalpur,391.0,391.0,391.0,4.023713235294117,190.0,25.8937033968517,3.6,46.2,1009.5612080536912,14.46779199915463,1.701345896,1.091398785,0.609947111,54.0,6.0,2843254.0,5.0,Madhya Pradesh
Jagatsinghapur,,,,,,,,,,12.26514761315928,3.152171799,3.230232986,0.078061187,44.0,0.0,1268480.0,31.0,Odisha
Jagatsinghpur,4.0,4.0,4.0,4.253995970449966,128.1,26.643049026192074,11.4,40.7,1008.2366017461384,,,,,,,,,Odisha
Jagitial,,,,,,,,,,9.679544393631508,1.696878929,0.394204469,1.30267446,1.0,0.0,1063443.0,14.0,Telangana
Jaipur,385.0,385.0,385.0,3.7562457337883957,156.0,26.16861630111021,1.0,87.0,1009.5431321732692,16.921200252666964,0.300794996,0.001876113,0.298918883,190.0,14.0,8193632.0,12.0,Rajasthan
Jaisalmer,231.0,231.0,231.0,1.7967779056386652,95.0,27.15367123287671,1.0,49.0,1007.5268636668906,15.080382269472423,0.490864938,0.007376732,0.483488206,64.0,14.0,848518.0,7.0,Rajasthan
Jajapur,,,,,,,,,,14.634660263004424,12.17977255,0.632633041,11.54713951,33.0,0.0,2048302.0,30.0,Odisha
Jalandhar,,,,,,,,,,16.12634939775498,5.423173348,0.0,5.423173348,56.0,39.0,2446748.0,6.0,Punjab
Jalaun,140.0,140.0,140.0,2.863532572196105,239.2,25.285224983210206,3.9,48.1,1008.2491605104096,16.4785904772343,5.196857221,0.392709551,4.80414767,145.0,6.0,1897451.0,22.0,Uttar Pradesh
Jalgaon,200.0,200.0,200.0,2.943049026192075,160.2,27.18280725319006,7.4,45.7,1008.7112827400941,16.203766218047182,1.523114248,0.504330321,1.018783927,75.0,26.0,4760079.0,3.0,Maharashtra
Jalna,534.0,534.0,534.0,2.8794492948287442,110.4,25.753995970449964,10.1,43.2,1009.6711215580928,14.992897194017871,0.710994286,0.649960977,0.061033309,157.0,13.0,2330103.0,5.0,Maharashtra
Jalor,,,,,,,,,,15.941008821581091,1.350286581,0.005874951,1.34441163,113.0,4.0,2252706.0,25.0,Rajasthan
Jalpaiguri,83.05670367207514,0.0,126.0,10.06279114533205,244.1,24.80461144321093,5.5,40.0,1008.6052005597014,18.00303602720487,4.914165317,0.3463879,4.567777417,366.0,20.0,2766173.0,17.0,West Bengal
Jammu,341.2750533049041,314.0,366.0,4.514162497843712,226.2,22.50265813788202,0.5,45.4,1009.6434638354347,17.046325534618752,2.064462057,0.475037449,1.589424608,274.0,80.0,1766664.0,5.0,Jammu and Kashmir
Jamnagar,14.0,14.0,14.0,2.1559931506849312,247.4,26.348287671232875,9.2,40.6,1009.3371575342467,13.855960916031115,0.665233515,0.663125755,0.00210776,236.0,8.0,1509267.0,20.0,Gujarat
Jamtara,,,,,,,,,,9.108846380469975,1.614168247,0.953600878,0.660567369,1.0,0.0,923311.0,6.0,Jharkhand
Jamui,,,,,,,,,,14.080780697205766,0.5711396,0.157890825,0.413248775,80.0,0.0,2203798.0,29.0,Bihar
Jangoan,,,,,,,,,,8.296947751656099,0.433243486,0.315476097,0.117767389,1.0,0.0,609289.0,14.0,Telangana
Janjgir - Champa,,,,,,,,,,10.791229865876428,2.305607554,0.376710728,1.928896826,2.0,2.0,2018726.0,2.0,Chhattisgarh
Jashpur,,,,,,,,,,9.061379751377704,0.612002702,0.04317362,0.568829082,2.0,0.0,942821.0,1.0,Chhattisgarh
Jaunpur,,,,,,,,,,16.67693934713436,4.255610411,0.012266083,4.243344328,200.0,1.0,4985265.0,19.0,Uttar Pradesh
Jayashankar,,,,,,,,,,11.63604258574657,5.683848444,0.464301349,5.219547095,4.0,1.0,423171.0,18.0,Telangana
Jehanabad,,,,,,,,,,14.842210309592142,10.28041514,0.001189369,10.27922577,87.0,0.0,1409612.0,27.0,Bihar
Jhabua,,,,,,,,,,10.24113162541924,0.409073564,0.130395664,0.2786779,3.0,0.0,1290473.0,7.0,Madhya Pradesh
Jhajjar,,,,,,,,,,10.71628017524838,1.433630243,0.004170675,1.429459568,4.0,0.0,999200.0,7.0,Haryana
Jhalawar,,,,,,,,,,14.608564014472394,1.321031828,0.380898218,0.94013361,35.0,6.0,1669164.0,17.0,Rajasthan
Jhansi,250.0,250.0,250.0,4.228745556119858,168.9,26.429704855601397,1.8,48.4,1009.1010745466756,15.684866276313064,2.23315222,0.409255286,1.823896934,127.0,3.0,2198410.0,27.0,Uttar Pradesh
Jhargram,,,,,,,,,,7.851960065827975,1.847517048,0.072751655,1.774765393,0.0,0.0,1247343.0,7.0,West Bengal
Jharsuguda,228.0,228.0,228.0,5.909855453350854,192.0,27.02103825136612,5.6,46.4,1008.6091761553919,12.322353113292673,2.936283719,3.100195768,0.163912049,44.0,0.0,621362.0,31.0,Odisha
Jhunjhunu,300.0,300.0,300.0,1.4277367360644728,147.4,24.601611820013435,1.4,46.6,1008.828475486904,,,,,,,,,Rajasthan
Jhunjhunun,,,,,,,,,,12.688618436513297,0.337331328,0.000184082,0.337147246,22.0,2.0,2449782.0,6.0,Rajasthan
Jind,,,,,,,,,,13.731396627652702,1.133905451,0.0,1.133905451,31.0,6.0,1489426.0,6.0,Haryana
Jiribam,152.0,152.0,152.0,4.388575268817204,151.3,23.924663978494625,7.4,40.0,1009.2726478494624,7.702555124846091,5.343630309,0.111022838,5.232607471,0.0,0.0,56027.0,7.0,Nagaland
Jodhpur,221.6268425135764,217.0,233.0,1.575068161163284,172.0,26.68733514352211,1.1,48.8,1008.5377770315648,16.68515856127328,0.356570143,0.004713804,0.351856339,154.0,9.0,4624883.0,13.0,Rajasthan
Jogulamba Gadwal,,,,,,,,,,10.137668799539624,2.863639705,1.45893785,1.404701855,1.0,0.0,677578.0,34.0,Telangana
Jorhat,880.0,880.0,880.0,7.164482900700453,135.9,24.034267100977196,4.0,38.0,1008.6619879113499,16.78312101435033,7.736947443,1.082349707,6.654597736,205.0,4.0,1037431.0,13.0,Assam
Junagadh,,,,,,,,,,16.930629004549242,1.288798667,0.096341257,1.19245741,272.0,12.0,1644700.0,16.0,Gujarat
Kabeerdham,,,,,,,,,,8.3867421635168,0.818669924,0.253989706,0.564680218,0.0,0.0,1131600.0,2.0,Chhattisgarh
Kachchh,41.22917914919113,10.0,78.0,2.3921355397951145,301.0,26.80643099660475,1.4,46.1,1008.9190564137006,17.66899887709203,12.67467755,9.585998161,3.088679389,123.0,10.0,2654359.0,24.0,Gujarat
Kaimur (Bhabua),,,,,,,,,,14.971136972647972,2.869921368,0.262638721,2.607282647,88.0,0.0,1966164.0,27.0,Bihar
Kaithal,,,,,,,,,,13.45663716226992,3.116757085,0.00046637,3.116290715,30.0,3.0,1238219.0,6.0,Haryana
Kakching,,,,,,,,,,7.928141727053354,3.624802358,0.104413907,3.520388451,0.0,0.0,180789.0,7.0,Manipur
Kakinada,11.48407643312102,2.0,35.0,4.461179087875417,175.0,27.95985331017178,13.8,46.7,1008.5696440564137,,,,,,,,,Andhra Pradesh
Kalaburagi,457.0,457.0,457.0,2.7529107373868045,83.1,27.488042865200228,11.4,44.3,1009.3398253861652,16.27130403580589,1.1108725,0.548079914,0.562792586,112.0,16.0,2925453.0,8.0,Karnataka
Kalahandi,261.0,261.0,261.0,3.553055742108798,118.6,26.0556077904634,10.6,43.8,1008.7728676964406,14.95201812997386,0.969360733,0.57131064,0.398050093,149.0,0.0,1864838.0,22.0,Odisha
Kalimpong,0.0,0.0,0.0,7.896549079754601,233.1,23.316411042944782,5.4,37.3,1011.3507668711655,9.916650213959274,1.209230259,0.250831636,0.958398623,12.0,0.0,214033.0,6.0,West Bengal
Kallakurichi,,,,,,,,,,13.373623675453258,1.726935239,0.016931089,1.71000415,20.0,4.0,1575629.0,10.0,Tamil Nadu
Kamareddy,,,,,,,,,,11.365235920129477,1.880129371,0.928824065,0.951305306,6.0,1.0,1051890.0,20.0,Telangana
Kamjong,,,,,,,,,,7.479566995010197,0.610853038,0.129302233,0.481550805,0.0,0.0,61519.0,7.0,Manipur
Kamle,,,,,,,,,,9.357481439682791,2.140222737,0.304270955,1.835951782,3.0,1.0,25202.0,5.0,Arunachal Pradesh
Kamrup,57.0,57.0,57.0,9.219476158495635,246.5,23.840362659503025,7.7,38.5,1008.8095366017461,17.51092316732499,10.03897902,1.476174408,8.562804612,181.0,13.0,1546068.0,8.0,Assam
Kamrup Metropolitan,47.0,47.0,47.0,7.127941176470587,119.9,25.279994585814837,2.9,41.0,1009.090066539924,12.092662660538268,14.80454405,1.622970103,13.18157395,7.0,2.0,1437551.0,1.0,Assam
Kancheepuram,,,,,,,,,,13.470096546622718,2.694220448,0.935998334,1.758222114,28.0,6.0,1542112.0,6.0,Tamil Nadu
Kandhamal,,,,,,,,,,14.724730115877072,0.573783436,0.032063654,0.541719782,142.0,0.0,832740.0,26.0,Odisha
Kangpokpi,,,,,,,,,,8.00393638306531,0.701396511,0.166897675,0.534498836,0.0,0.0,268532.0,7.0,Manipur
Kangra,990.5,770.0,1211.0,4.942405913978495,176.2,18.853662634408604,-4.6,41.0,1014.4558803763441,15.827797199316024,1.044453548,0.966952237,0.077501311,173.0,58.0,1693351.0,4.0,Himachal Pradesh
Kannauj,,,,,,,,,,15.449324962770856,3.637205694,0.028212116,3.608993578,71.0,7.0,1938161.0,21.0,Uttar Pradesh
Kanniyakumari,,,,,,,,,,11.01336275465019,0.216023548,0.214453049,0.001570499,50.0,5.0,2092603.0,6.0,Tamil Nadu
Kannur,11.0,11.0,11.0,12.732949210413999,194.1,28.961126586196222,18.2,39.2,1009.6370967741935,17.10860522742122,3.447996641,1.090489394,2.357507247,153.0,53.0,2666656.0,5.0,Kerala
Kanpur Dehat,,,,,,,,,,16.056076897408293,3.309974643,0.222688571,3.087286072,131.0,4.0,2010692.0,16.0,Uttar Pradesh
Kanpur Nagar,124.0,123.0,125.0,2.939758226997985,95.3,24.935997313633308,3.9,47.1,1008.2419744795164,16.037032577580113,5.234616541,0.360877047,4.873739494,112.0,1.0,4932257.0,20.0,Uttar Pradesh
Kanyakumari,36.0,36.0,36.0,4.18143624816805,173.0,28.064520958083833,19.7,37.4,1009.4204438466711,,,,,,,,,Tamil Nadu
Kapurthala,,,,,,,,,,14.437077915657298,3.634049856,0.260845183,3.373204673,85.0,2.0,865875.0,6.0,Punjab
Karaikal,7.0,7.0,7.0,6.920566448801743,287.0,28.699566395663954,18.3,42.4,1008.8584677419354,7.016885974680272,1.148059852,1.327174677,0.179114825,2.0,0.0,220595.0,5.0,Puducherry
Karauli,,,,,,,,,,12.785134804609754,0.633480722,0.197979321,0.435501401,10.0,3.0,1777972.0,35.0,Rajasthan
Karbi Anglong,,,,,,,,,,15.362021962889797,1.843407844,0.000151248,1.843256596,66.0,5.0,693265.0,20.0,Assam
Kargil,,,,,,,,,,11.688354952761175,0.468179461,0.181839586,0.286339875,46.0,1.0,154801.0,1.0,Ladakh
Karimganj,,,,,,,,,,17.19490183397846,22.54591712,0.019195636,22.52672148,116.0,14.0,1393118.0,11.0,Assam
Karimnagar,,,,,,,,,,12.450590881962183,1.016544336,1.029366402,0.012822066,140.0,1.0,1113366.0,7.0,Telangana
Karnal,248.0,248.0,248.0,2.319946272666219,130.3,23.22283411685695,2.4,45.6,1008.8200134318334,14.130339778285856,3.351988487,0.003219511,3.348768976,27.0,7.0,1700198.0,6.0,Haryana
Karur,182.0,182.0,182.0,2.996034946236559,54.8,28.195030221625252,16.8,44.2,1009.2510752688173,13.300072728632385,1.785192578,0.062914047,1.722278531,23.0,4.0,1234912.0,7.0,Tamil Nadu
Kasaragod,,,,,,,,,,16.122794226826645,3.02140911,0.717632918,2.303776192,108.0,40.0,1320168.0,6.0,Kerala
Kasganj,,,,,,,,,,15.10167008257926,11.5492555,0.061598326,11.48765717,45.0,3.0,1633713.0,26.0,Uttar Pradesh
Kathua,,,,,,,,,,13.453405870231894,1.038752523,0.993134601,0.045617922,112.0,21.0,639161.0,4.0,Jammu & Kashmir
Katihar,,,,,,,,,,17.361725993584006,13.34677951,1.934686307,11.4120932,221.0,2.0,3735857.0,20.0,Bihar
Katni,,,,,,,,,,11.376302525668784,1.074565636,0.544194583,0.530371053,10.0,0.0,1481656.0,6.0,Madhya Pradesh
Kaushambi,,,,,,,,,,14.462724521248196,5.838259619,0.615851316,5.222408303,41.0,1.0,1981279.0,21.0,Uttar Pradesh
Kendrapara,,,,,,,,,,15.214873218557004,23.2512603,4.951021358,18.30023894,57.0,0.0,1692082.0,24.0,Odisha
Kendujhar,,,,,,,,,,15.190476797786722,1.491690841,0.370501647,1.121189194,54.0,3.0,2118363.0,20.0,Odisha
Keonjhar,461.0,461.0,461.0,3.6838817998656816,129.6,24.661047683008732,8.4,41.8,1009.5218267293485,,,,,,,,,Odisha
Khagaria,,,,,,,,,,17.067464382639127,12.48011269,0.872843213,11.60726948,166.0,10.0,2060105.0,23.0,Bihar
Khammam,110.0,110.0,110.0,3.2574210879785093,131.4,27.80033579583613,12.4,44.0,1008.6166554734721,13.876207135960096,0.560077929,0.458663756,0.101414173,177.0,0.0,1521069.0,7.0,Andhra Pradesh
Khandwa,317.0,317.0,317.0,3.251578240429819,125.3,26.268770987239755,7.0,44.8,1009.0759570181331,,,,,,,,,Madhya Pradesh
Khargone,250.0,250.0,250.0,2.7509738079247814,127.6,26.258428475486905,7.5,45.0,1008.9995970449966,,,,,,,,,Madhya Pradesh
Kheda,,,,,,,,,,15.780664183908018,2.857113599,0.01148306,2.845630539,102.0,6.0,2023119.0,15.0,Gujarat
Kheri,,,,,,,,,,17.48620569437293,7.086100462,0.145950617,6.940149845,146.0,6.0,4820329.0,16.0,Uttar Pradesh
Khordha,45.0,45.0,45.0,6.244279030199914,259.1,27.044477531131566,8.2,45.4,1008.1396144052381,13.849602114839051,3.367308168,1.214771584,2.152536584,28.0,0.0,2574912.0,29.0,Odisha
Khowai,,,,,,,,,,10.896522224413973,0.889218209,0.0,0.889218209,10.0,1.0,324410.0,4.0,Tripura
Khunti,,,,,,,,,,10.055094618285557,0.760830841,0.025055895,0.735774946,3.0,2.0,661665.0,2.0,Jharkhand
Kinnaur,,,,,,,,,,15.549731350637837,0.710681995,0.171089112,0.539592883,225.0,64.0,87703.0,5.0,Himachal Pradesh
Kiphire,,,,,,,,,,9.05089449050156,1.066560501,0.0,1.066560501,4.0,0.0,54731.0,19.0,Nagaland
Kishanganj,,,,,,,,,,15.818143694114555,9.339752372,0.190724422,9.14902795,143.0,0.0,2214692.0,22.0,Bihar
Kishtwar,,,,,,,,,,13.851620129028582,0.405119324,0.12316298,0.281956344,55.0,29.0,231938.0,5.0,Jammu & Kashmir
Kodagu,1150.0,1150.0,1150.0,6.769422043010753,129.5,20.22768817204301,10.7,35.5,1012.3278897849461,14.593232577967798,0.795547476,0.154509876,0.6410376,57.0,17.0,575814.0,6.0,Karnataka
Kodarma,,,,,,,,,,5.936974084070552,0.4952359,0.493650006,0.001585894,1.0,0.0,894355.0,2.0,Jharkhand
Kohima,1405.0,1405.0,1405.0,4.587038280725319,132.9,17.403223640026866,1.5,41.6,1012.5998656816655,9.5925154353088,0.321623488,0.0,0.321623488,5.0,0.0,311382.0,6.0,Nagaland
Kokrajhar,,,,,,,,,,15.045468181811822,2.564133007,0.046972576,2.517160431,71.0,1.0,1311786.0,13.0,Assam
Kolar,,,,,,,,,,14.532189534439569,0.261632224,0.109739276,0.151892948,78.0,21.0,1625062.0,8.0,Karnataka
Kolasib,,,,,,,,,,9.878909712173492,1.964392845,0.380323566,1.584069279,7.0,0.0,125377.0,4.0,Mizoram
Kolhapur,569.0,569.0,569.0,5.219824804057169,181.1,26.764003701418876,11.6,40.4,1010.7099395567495,17.133566360241808,1.531674907,0.739128811,0.792546096,258.0,32.0,3952672.0,4.0,Maharashtra
Kolkata,4.5,4.0,5.0,6.5531847133757966,163.1,26.783798050893342,9.0,44.0,1007.6724932654893,15.957336198809111,12.06523072,10.21461453,1.85061619,262.0,79.0,2896202.0,3.0,West Bengal
Kollam,33.0,33.0,33.0,7.8228648285137865,105.0,25.9724277067922,18.6,39.4,1010.0881640887694,14.687865175552338,2.689873614,2.697055096,0.007181482,177.0,60.0,2503307.0,5.0,Kerala
Kondagaon,,,,,,,,,,7.560307969081454,1.123981488,0.045498909,1.078482579,0.0,0.0,656011.0,7.0,Chhattisgarh
Koppal,532.0,532.0,532.0,2.34331766286098,42.8,25.941773002014777,13.6,41.8,1010.1500335795836,14.465288797483144,1.056602421,0.555929835,0.500672586,74.0,3.0,1551558.0,11.0,Karnataka
Koraput,0.0,0.0,0.0,3.6817484662576687,93.7,27.51556748466258,10.0,43.2,1010.581518404908,15.560269755580746,1.383903026,1.198572767,0.185330259,198.0,4.0,1573932.0,18.0,Odisha
Korba,,,,,,,,,,9.450878057206763,1.961395836,1.651028381,0.310367455,1.0,1.0,1414402.0,2.0,Chhattisgarh
Koriya,,,,,,,,,,8.59284199242208,0.581343442,0.102575658,0.478767784,1.0,0.0,763582.0,1.0,Chhattisgarh
Kota,273.0,273.0,273.0,3.1690184049079755,224.0,26.367997811816192,-0.6,48.3,1008.500873069174,18.28899123555501,2.883610805,0.503964127,2.379646678,206.0,266.0,2286428.0,12.0,Rajasthan
Kottayam,39.0,39.0,39.0,9.134431741761937,88.1,26.141627437794217,17.7,37.7,1009.9299260255549,17.17757331913893,3.699266664,2.178531176,1.520735488,200.0,90.0,2015065.0,5.0,Kerala
Kozhikode,54.0,4.0,104.0,11.629507874015749,215.9,27.82652950730915,16.5,39.2,1009.4546590909091,16.80782668073376,1.40055533,0.599372106,0.801183224,181.0,45.0,3349063.0,5.0,Kerala
Kra Daadi,,,,,,,,,,11.01656951844341,1.846265574,0.008415915,1.837849659,7.0,2.0,93220.0,5.0,Arunachal Pradesh
Krishna,11.981675037328628,3.0,21.0,5.258229338356487,242.1,28.69503189900909,13.6,47.3,1008.2183796451288,15.957324083169675,4.604283716,3.894573341,0.709710375,210.0,1.0,4751934.0,8.0,Andhra Pradesh
Krishnagiri,,,,,,,,,,13.915616759115895,1.019903242,0.155619892,0.86428335,35.0,4.0,2151735.0,6.0,Tamil Nadu
Kulgam,,,,,,,,,,11.544190820352002,0.367091191,0.344100009,0.022991182,49.0,7.0,578651.0,6.0,Jammu & Kashmir
Kullu,0.0,0.0,0.0,5.333026467203682,114.0,21.923820483314156,-5.4,41.5,1015.78139624089,16.874404330835112,0.26843604,0.052025107,0.216410933,371.0,205.0,460044.0,4.0,Himachal Pradesh
Kumuram Bheem Asifabad,,,,,,,,,,8.66093849709519,1.762360552,0.6274381,1.134922452,1.0,0.0,561927.0,1.0,Telangana
Kupwara,,,,,,,,,,12.911015617775956,0.534056594,0.014099434,0.51995716,37.0,2.0,1053524.0,5.0,Jammu & Kashmir
Kurnool,280.0,280.0,280.0,3.6230434782608696,143.0,28.782239696312363,13.5,45.4,1008.7257891202149,17.238126513748753,0.793739864,0.504632198,0.289107666,161.0,108.0,4618046.0,7.0,Andhra Pradesh
Kurukshetra,,,,,,,,,,12.69188176334306,5.505038063,0.003818992,5.501219071,17.0,0.0,1080970.0,7.0,Haryana
Kurung Kumey,,,,,,,,,,11.510044988050431,0.581168345,0.025194178,0.555974167,17.0,3.0,77223.0,4.0,Arunachal Pradesh
Kushinagar,,,,,,,,,,14.5257316692209,4.446808531,0.238357002,4.208451529,38.0,0.0,4300787.0,25.0,Uttar Pradesh
Lahul & Spiti,,,,,,,,,,10.96578019019641,0.310107104,0.321979852,0.011872748,58.0,1.0,31023.0,6.0,Himachal Pradesh
Lakhimpur,101.0,101.0,101.0,11.775787965616045,188.0,24.688949079089927,5.1,40.0,1009.3351242444594,18.33746571265321,15.4979388,1.049242136,14.44869666,214.0,39.0,1161342.0,9.0,Assam
Lakhisarai,,,,,,,,,,14.989151061334136,12.2823616,0.192831525,12.08953008,89.0,0.0,1174729.0,25.0,Bihar
Lakshadweep,2.5871589085072233,1.0,4.0,5.752091730368312,217.9,28.48343499197432,16.7,37.6,1009.8639126784215,4.858476899467763,17.42627711,13.42627711,4.0,0.0,0.0,60324.0,7.0,Lakshadweep
Lalitpur,,,,,,,,,,12.22704290043755,1.497263878,1.506086959,0.008823081,35.0,4.0,1495673.0,25.0,Uttar Pradesh
Latehar,,,,,,,,,,8.923637897176071,0.573164859,0.027933586,0.545231273,1.0,0.0,974550.0,2.0,Jharkhand
Latur,639.0,639.0,639.0,2.542377434519812,69.1,25.77535258562794,11.1,42.6,1009.4607790463399,14.271939876754926,0.559348532,0.350302784,0.209045748,54.0,6.0,2795413.0,4.0,Karnataka
Lawngtlai,,,,,,,,,,11.266585849948353,2.814060532,0.021722019,2.792338513,12.0,2.0,149520.0,3.0,Mizoram
